ID_ligne,ID_client,Segment,ID_commande,ID_produit,Categorie,Date_de_commande,Date_d_expedition,Montant_des_ventes,Quantite,Profit,Remise
7848,FA-14230,Entreprise,ES-2015-1332952,FOU-ÉL-10003688,Fournitures de bureau,16-4-15,21-4-15,105.12,8,26.16,0.0
7849,DB-13225,Entreprise,ES-2012-5378520,FOU-CL-10003739,Fournitures de bureau,10-11-12,13-11-12,25.8,4,9.96,0.0
7850,CN-12190,Grand public,IT-2014-4191455,MOB-CH-10000050,Mobilier,10-8-14,14-8-14,560.916,3,-743.27,0.6
7851,CN-12190,Grand public,IT-2014-4191455,FOU-CL-10004922,Fournitures de bureau,10-8-14,14-8-14,20.43,3,5.67,0.0
7852,DL-13690,Grand public,IT-2015-5162314,PRO-PH-10001315,Produits technologiques,12-3-15,19-3-15,449.91,3,-90.0,0.5
7853,GT-14860,Entreprise,ES-2015-4296634,FOU-ÉL-10001457,Fournitures de bureau,27-12-15,2-1-16,1010.34,4,-44.94,0.1
7854,GT-14860,Entreprise,ES-2015-4296634,PRO-AC-10003659,Produits technologiques,27-12-15,2-1-16,200.16,2,36.0,0.0
7855,GT-14860,Entreprise,ES-2015-4296634,FOU-EN-10004228,Fournitures de bureau,27-12-15,2-1-16,23.55,1,4.47,0.0
7856,GT-14860,Entreprise,ES-2015-4296634,FOU-AR-10000415,Fournitures de bureau,27-12-15,2-1-16,177.3,6,0.0,0.0
7857,GT-14860,Entreprise,ES-2015-4296634,FOU-CL-10001376,Fournitures de bureau,27-12-15,2-1-16,26.22,2,1.8,0.0
7858,GT-14860,Entreprise,ES-2015-4296634,FOU-ST-10002872,Fournitures de bureau,27-12-15,2-1-16,87.48,9,15.39,0.1
7859,HT-15460,Entreprise,ES-2015-2933395,FOU-ÉL-10003498,Fournitures de bureau,24-2-15,3-3-15,75.84,4,1.44,0.0
7860,HT-15460,Entreprise,ES-2015-2933395,FOU-AR-10000692,Fournitures de bureau,24-2-15,3-3-15,161.91,3,54.99,0.0
7861,HT-15460,Entreprise,ES-2015-2933395,FOU-ÉL-10000856,Fournitures de bureau,24-2-15,3-3-15,896.886,2,219.19,0.1
7862,HT-15460,Entreprise,ES-2015-2933395,FOU-AR-10000769,Fournitures de bureau,24-2-15,3-3-15,162.54,6,81.18,0.0
7863,RG-19960,Grand public,ES-2014-2519403,FOU-ÉT-10003705,Fournitures de bureau,1-8-14,3-8-14,37.26,3,8.91,0.0
7864,RG-19960,Grand public,ES-2014-2519403,FOU-PA-10000587,Fournitures de bureau,1-8-14,3-8-14,67.86,2,7.44,0.0
7865,WC-21745,Entreprise,ES-2014-3425110,PRO-PH-10004991,Produits technologiques,10-12-14,11-12-14,1115.37,9,178.2,0.0
7866,MM-17155,Grand public,ES-2014-1253344,FOU-FO-10004109,Fournitures de bureau,7-6-14,11-6-14,24.15,1,11.1,0.0
7867,LC-16495,Entreprise,ES-2013-5325598,PRO-AC-10001942,Produits technologiques,22-5-13,27-5-13,103.437,3,1.11,0.1
7868,LC-16495,Entreprise,ES-2013-5325598,FOU-CL-10003023,Fournitures de bureau,22-5-13,27-5-13,24.057,3,2.1,0.1
7869,LC-16495,Entreprise,ES-2013-5325598,MOB-CH-10001711,Mobilier,22-5-13,27-5-13,827.334,2,156.23,0.1
7870,AC-11005,Petite et moyenne entreprise,ES-2014-1526338,FOU-EN-10003393,Fournitures de bureau,8-3-14,12-3-14,34.56,4,-3.12,0.1
7871,MM-17365,Grand public,ES-2013-4070273,PRO-AC-10003030,Produits technologiques,16-11-13,20-11-13,231.0,4,99.24,0.0
7872,MM-17365,Grand public,ES-2013-4070273,FOU-ST-10003766,Fournitures de bureau,16-11-13,20-11-13,576.828,7,-384.55,0.4
7873,AP-10045,Entreprise,ES-2015-5767912,FOU-FO-10002990,Fournitures de bureau,8-12-15,14-12-15,44.52,4,16.44,0.0
7874,AP-10045,Entreprise,ES-2015-5767912,PRO-AC-10003764,Produits technologiques,8-12-15,14-12-15,2070.0,8,82.8,0.0
7875,AP-10045,Entreprise,ES-2015-5767912,FOU-ÉL-10000223,Fournitures de bureau,8-12-15,14-12-15,1022.22,2,-22.74,0.1
7876,AP-10045,Entreprise,ES-2015-5767912,FOU-ÉL-10003476,Fournitures de bureau,8-12-15,14-12-15,555.741,9,154.25,0.1
7877,AP-10045,Entreprise,ES-2015-5767912,FOU-CL-10004223,Fournitures de bureau,8-12-15,14-12-15,95.85,3,35.46,0.0
7878,TM-21235,Entreprise,IT-2015-5733804,PRO-MA-10002271,Produits technologiques,9-1-15,9-1-15,1020.612,4,-48.11,0.15
7879,MF-17275,Grand public,ES-2012-5375215,MOB-CH-10004652,Mobilier,6-12-12,12-12-12,180.252,2,50.05,0.1
7880,MF-17275,Grand public,ES-2012-5375215,PRO-TÉ-10000727,Produits technologiques,6-12-12,12-12-12,141.805,1,21.69,0.15
7881,JL-15880,Grand public,ES-2014-5311844,PRO-AC-10001971,Produits technologiques,18-5-14,19-5-14,113.52,4,21.48,0.0
7882,JL-15880,Grand public,ES-2014-5311844,FOU-CL-10003491,Fournitures de bureau,18-5-14,19-5-14,240.96,8,45.6,0.0
7883,JL-15880,Grand public,ES-2014-5311844,FOU-AR-10004326,Fournitures de bureau,18-5-14,19-5-14,206.52,4,35.04,0.0
7884,PP-19060,Petite et moyenne entreprise,IT-2015-2700287,PRO-PH-10000251,Produits technologiques,18-10-15,22-10-15,1192.56,4,59.52,0.0
7885,LP-16735,Grand public,ES-2015-2785434,FOU-CL-10004334,Fournitures de bureau,22-12-15,25-12-15,25.8,2,10.02,0.0
7886,BC-11875,Entreprise,ES-2014-3046064,FOU-AR-10002064,Fournitures de bureau,10-12-14,15-12-14,19.77,1,8.28,0.0
7887,AT-10645,Grand public,ES-2015-5124272,FOU-ST-10002754,Fournitures de bureau,15-4-15,22-4-15,483.57,9,57.78,0.0
7888,AT-10645,Grand public,ES-2015-5124272,PRO-AC-10000749,Produits technologiques,15-4-15,22-4-15,597.66,7,101.43,0.0
7889,NG-18190,Grand public,IT-2015-1866474,FOU-ÉT-10000588,Fournitures de bureau,3-11-15,7-11-15,42.3,12,-15.3,0.5
7890,PL-18880,Grand public,ES-2013-3376474,FOU-AR-10000240,Fournitures de bureau,6-6-13,11-6-13,151.56,3,43.92,0.0
7891,MC-17845,Grand public,ES-2015-2468091,PRO-AC-10003389,Produits technologiques,16-12-15,16-12-15,228.78,2,36.6,0.0
7892,MC-17845,Grand public,ES-2015-2468091,FOU-CL-10004121,Fournitures de bureau,16-12-15,16-12-15,89.73,3,35.82,0.0
7893,EP-13900,Grand public,ES-2014-2057107,FOU-ÉL-10004323,Fournitures de bureau,18-7-14,19-7-14,47.52,4,9.48,0.0
7894,GR-14995,Grand public,ES-2014-5891897,FOU-CL-10001681,Fournitures de bureau,6-8-14,9-8-14,21.06,2,4.8,0.0
7895,PD-18850,Grand public,ES-2014-5110658,FOU-CL-10004601,Fournitures de bureau,16-9-14,19-9-14,43.2,3,2.16,0.0
7896,PD-18850,Grand public,ES-2014-5110658,MOB-BI-10001399,Mobilier,16-9-14,19-9-14,227.718,2,80.96,0.1
7897,PD-18850,Grand public,ES-2014-5110658,PRO-TÉ-10000372,Produits technologiques,16-9-14,19-9-14,340.35,5,51.0,0.0
7898,PD-18850,Grand public,ES-2014-5110658,FOU-ST-10001540,Fournitures de bureau,16-9-14,19-9-14,1841.67,10,368.07,0.1
7899,PD-18850,Grand public,ES-2014-5110658,FOU-CL-10000371,Fournitures de bureau,16-9-14,19-9-14,22.8,4,9.48,0.0
7900,PD-18850,Grand public,ES-2014-5110658,FOU-CL-10003491,Fournitures de bureau,16-9-14,19-9-14,60.24,2,11.4,0.0
7901,RS-20110,Grand public,ES-2013-5859259,FOU-PA-10002434,Fournitures de bureau,13-8-13,14-8-13,81.162,2,36.04,0.1
7902,BC-11650,Entreprise,ES-2015-2943839,FOU-ÉT-10000068,Fournitures de bureau,21-6-15,23-6-15,28.56,4,11.04,0.0
7903,BC-11650,Entreprise,ES-2015-2943839,FOU-ÉT-10004819,Fournitures de bureau,21-6-15,23-6-15,26.88,2,4.56,0.0
7904,BC-11650,Entreprise,ES-2015-2943839,MOB-BI-10004706,Mobilier,21-6-15,23-6-15,598.104,4,166.1,0.1
7905,BC-11650,Entreprise,ES-2015-2943839,MOB-ME-10002594,Mobilier,21-6-15,23-6-15,226.56,2,58.86,0.0
7906,BC-11650,Entreprise,ES-2015-2943839,FOU-CL-10001308,Fournitures de bureau,21-6-15,23-6-15,21.78,3,7.56,0.0
7907,MP-16990,Entreprise,ES-2014-2591562,FOU-AR-10000475,Fournitures de bureau,4-6-14,7-6-14,166.14,6,13.14,0.0
7908,MP-16990,Entreprise,ES-2014-2591562,FOU-AR-10004001,Fournitures de bureau,4-6-14,7-6-14,14.55,1,3.18,0.0
7909,CB-12535,Entreprise,ES-2014-4700994,FOU-CL-10003055,Fournitures de bureau,6-12-14,10-12-14,39.96,3,16.38,0.0
7910,JR-16180,Grand public,IT-2013-5084286,FOU-AR-10001361,Fournitures de bureau,6-10-13,10-10-13,249.6,5,82.35,0.0
7911,JR-16180,Grand public,IT-2013-5084286,FOU-CL-10002478,Fournitures de bureau,6-10-13,10-10-13,77.55,5,2.25,0.0
7912,JR-16180,Grand public,IT-2013-5084286,MOB-TA-10001898,Mobilier,6-10-13,10-10-13,504.0,4,-272.16,0.5
7913,JR-16180,Grand public,IT-2013-5084286,FOU-AR-10002861,Fournitures de bureau,6-10-13,10-10-13,77.49,3,27.09,0.0
7914,DQ-13420,Entreprise,IT-2012-2051710,MOB-TA-10003624,Mobilier,19-11-12,21-11-12,607.38,4,-303.78,0.5
7915,DQ-13420,Entreprise,IT-2012-2051710,PRO-AC-10004435,Produits technologiques,19-11-12,21-11-12,159.0,4,6.36,0.0
7916,DQ-13420,Entreprise,IT-2012-2051710,PRO-TÉ-10000161,Produits technologiques,19-11-12,21-11-12,728.532,7,-133.73,0.4
7917,LG-16795,Petite et moyenne entreprise,ES-2015-4401973,FOU-ST-10004128,Fournitures de bureau,22-11-15,27-11-15,86.805,3,-45.23,0.5
7918,LG-16795,Petite et moyenne entreprise,ES-2015-4401973,FOU-ÉT-10001045,Fournitures de bureau,22-11-15,27-11-15,19.5,4,-6.66,0.5
7919,DB-13540,Grand public,ES-2013-1688414,PRO-TÉ-10001898,Produits technologiques,20-7-13,26-7-13,536.138,5,44.14,0.15
7920,DB-13540,Grand public,ES-2013-1688414,PRO-MA-10000185,Produits technologiques,20-7-13,26-7-13,679.549,3,79.88,0.15
7921,DB-13540,Grand public,ES-2013-1688414,FOU-EN-10001463,Fournitures de bureau,20-7-13,26-7-13,82.17,3,27.09,0.0
7922,CL-12625,Petite et moyenne entreprise,ES-2014-3772553,FOU-ÉL-10004844,Fournitures de bureau,12-12-14,18-12-14,204.984,4,45.5,0.1
7923,CL-12625,Petite et moyenne entreprise,ES-2014-3772553,FOU-ST-10000675,Fournitures de bureau,12-12-14,18-12-14,373.194,2,66.29,0.1
7924,CL-12625,Petite et moyenne entreprise,ES-2014-3772553,FOU-AR-10004485,Fournitures de bureau,12-12-14,18-12-14,44.22,2,7.92,0.0
7925,DL-13480,Petite et moyenne entreprise,ES-2014-2371724,MOB-BI-10004707,Mobilier,24-8-14,27-8-14,450.36,4,190.08,0.1
7926,DL-13480,Petite et moyenne entreprise,ES-2014-2371724,PRO-AC-10003188,Produits technologiques,24-8-14,27-8-14,497.64,2,179.1,0.0
7927,DL-13480,Petite et moyenne entreprise,ES-2014-2371724,FOU-CL-10002872,Fournitures de bureau,24-8-14,27-8-14,96.81,7,35.7,0.0
7928,DL-13480,Petite et moyenne entreprise,ES-2014-2371724,MOB-ME-10004303,Mobilier,24-8-14,27-8-14,100.92,2,1.98,0.0
7929,DL-13480,Petite et moyenne entreprise,ES-2014-2371724,FOU-EN-10000624,Fournitures de bureau,24-8-14,27-8-14,6.0,1,1.26,0.0
7930,LB-16660,Grand public,ES-2013-5836794,FOU-ST-10003444,Fournitures de bureau,22-6-13,24-6-13,130.977,3,31.98,0.1
7931,LB-16660,Grand public,ES-2013-5836794,FOU-CL-10004522,Fournitures de bureau,22-6-13,24-6-13,48.3,1,5.79,0.0
7932,SÉ-20575,Grand public,ES-2015-3931503,FOU-CL-10001663,Fournitures de bureau,12-3-15,16-3-15,74.925,5,14.93,0.1
7933,SÉ-20575,Grand public,ES-2015-3931503,FOU-ÉL-10003041,Fournitures de bureau,12-3-15,16-3-15,44.793,3,11.4,0.1
7934,CB-13150,Entreprise,ES-2014-4487295,FOU-EN-10003066,Fournitures de bureau,7-6-14,8-6-14,13.44,1,4.95,0.0
7935,CB-13150,Entreprise,ES-2014-4487295,FOU-FO-10003156,Fournitures de bureau,7-6-14,8-6-14,28.86,2,0.24,0.0
7936,CB-13150,Entreprise,ES-2014-4487295,FOU-AR-10000761,Fournitures de bureau,7-6-14,8-6-14,44.94,2,0.0,0.0
7937,BL-11845,Entreprise,ES-2014-4847870,FOU-ÉL-10003100,Fournitures de bureau,20-2-14,26-2-14,187.758,3,60.5,0.1
7938,RC-19615,Grand public,IT-2013-3138228,MOB-BI-10003160,Mobilier,8-9-13,12-9-13,132.57,1,-4.44,0.1
7939,DC-13645,Grand public,ES-2012-3945713,PRO-AC-10003537,Produits technologiques,27-8-12,29-8-12,741.96,3,59.31,0.0
7940,RD-20005,Grand public,ES-2012-5957496,PRO-TÉ-10004169,Produits technologiques,19-9-12,23-9-12,1107.516,2,325.72,0.15
7941,GC-15175,Petite et moyenne entreprise,ES-2015-4821212,FOU-ST-10002408,Fournitures de bureau,27-6-15,1-7-15,115.2,5,13.8,0.0
7942,GC-15175,Petite et moyenne entreprise,ES-2015-4821212,FOU-CL-10004240,Fournitures de bureau,27-6-15,1-7-15,32.25,5,8.25,0.0
7943,LB-16585,Entreprise,IT-2012-5084706,PRO-TÉ-10000161,Produits technologiques,27-6-12,3-7-12,520.38,5,-95.52,0.4
7944,LB-16585,Entreprise,IT-2012-5084706,FOU-ST-10001362,Fournitures de bureau,27-6-12,3-7-12,56.448,2,-0.97,0.4
7945,MC-17530,Grand public,ES-2013-2000885,MOB-BI-10003263,Mobilier,17-10-13,21-10-13,821.52,2,353.22,0.0
7946,JB-16000,Grand public,ES-2014-1434123,MOB-ME-10002717,Mobilier,29-1-14,5-2-14,217.32,2,4.32,0.0
7947,JB-16000,Grand public,ES-2014-1434123,PRO-TÉ-10000355,Produits technologiques,29-1-14,5-2-14,3219.9,5,965.85,0.0
7948,DB-13540,Grand public,ES-2012-2117222,FOU-ST-10002779,Fournitures de bureau,16-12-12,20-12-12,612.54,3,36.72,0.0
7949,AB-10495,Entreprise,IT-2015-1860853,PRO-TÉ-10003734,Produits technologiques,25-8-15,30-8-15,149.436,2,-39.86,0.4
7950,AB-10495,Entreprise,IT-2015-1860853,FOU-FO-10003069,Fournitures de bureau,25-8-15,30-8-15,190.65,5,51.45,0.0
7951,ÉM-13885,Petite et moyenne entreprise,IT-2015-4010610,MOB-ME-10000880,Mobilier,16-12-15,20-12-15,122.031,3,-20.98,0.3
7952,ÉM-13885,Petite et moyenne entreprise,IT-2015-4010610,FOU-AR-10004545,Fournitures de bureau,16-12-15,20-12-15,105.3,2,46.32,0.0
7953,CL-12565,Grand public,ES-2014-5254583,FOU-ÉL-10003308,Fournitures de bureau,28-2-14,4-3-14,84.96,6,31.32,0.0
7954,CL-12565,Grand public,ES-2014-5254583,FOU-FO-10003825,Fournitures de bureau,28-2-14,4-3-14,66.0,5,17.7,0.0
7955,ÉC-13975,Entreprise,ES-2013-5298422,FOU-CL-10002309,Fournitures de bureau,11-7-13,12-7-13,15.24,2,6.84,0.0
7956,MG-17665,Entreprise,ES-2013-5373843,FOU-ST-10000993,Fournitures de bureau,18-9-13,25-9-13,411.93,3,164.7,0.0
7957,PR-19090,Grand public,IT-2013-2472329,FOU-ST-10000947,Fournitures de bureau,22-3-13,26-3-13,108.864,6,-6.16,0.1
7958,PR-19090,Grand public,IT-2013-2472329,FOU-AR-10004380,Fournitures de bureau,22-3-13,26-3-13,26.7,1,7.47,0.0
7959,BL-11830,Entreprise,ES-2012-1351543,FOU-ST-10003358,Fournitures de bureau,10-10-12,14-10-12,31.536,2,7.36,0.1
7960,RS-20110,Grand public,ES-2013-5788738,FOU-PA-10003792,Fournitures de bureau,21-9-13,21-9-13,47.64,2,12.36,0.0
7961,RS-20110,Grand public,ES-2013-5788738,PRO-TÉ-10001501,Produits technologiques,21-9-13,21-9-13,124.593,2,39.57,0.15
7962,FG-14290,Petite et moyenne entreprise,IT-2013-5224735,FOU-CL-10000514,Fournitures de bureau,3-8-13,5-8-13,15.975,3,-8.05,0.5
7963,FG-14290,Petite et moyenne entreprise,IT-2013-5224735,PRO-TÉ-10004925,Produits technologiques,3-8-13,5-8-13,73.26,2,-51.3,0.5
7964,BC-11650,Entreprise,ES-2015-5014640,FOU-CL-10001363,Fournitures de bureau,12-6-15,16-6-15,24.48,3,11.43,0.0
7965,BC-11650,Entreprise,ES-2015-5014640,MOB-ME-10002841,Mobilier,12-6-15,16-6-15,151.56,3,22.68,0.0
7966,FL-14140,Petite et moyenne entreprise,ES-2014-4025623,PRO-TÉ-10002471,Produits technologiques,9-9-14,16-9-14,135.96,2,12.18,0.0
7967,FL-14140,Petite et moyenne entreprise,ES-2014-4025623,MOB-CH-10000519,Mobilier,9-9-14,16-9-14,42.309,1,3.28,0.1
7968,HM-15595,Entreprise,ES-2015-3288313,FOU-FO-10002691,Fournitures de bureau,3-3-15,7-3-15,125.1,3,14.94,0.0
7969,SR-20410,Grand public,IT-2014-4191599,FOU-ST-10000401,Fournitures de bureau,1-2-14,1-2-14,694.47,7,-458.43,0.5
7970,MD-16945,Entreprise,IT-2012-2852736,MOB-CH-10002579,Mobilier,26-4-12,2-5-12,45.072,2,-33.83,0.6
7971,VC-21640,Grand public,ES-2012-1502054,FOU-FO-10000991,Fournitures de bureau,31-10-12,6-11-12,67.068,3,27.56,0.1
7972,VH-21700,Petite et moyenne entreprise,ES-2014-1590572,PRO-AC-10000953,Produits technologiques,18-5-14,23-5-14,250.38,3,120.15,0.0
7973,AL-10405,Entreprise,ES-2015-2933395,FOU-CL-10003174,Fournitures de bureau,11-9-15,16-9-15,244.8,5,88.05,0.0
7974,AL-10405,Entreprise,ES-2015-2933395,PRO-AC-10002327,Produits technologiques,11-9-15,16-9-15,110.7,2,17.7,0.0
7975,SJ-20785,Grand public,ES-2015-5093339,FOU-AR-10004485,Fournitures de bureau,7-10-15,11-10-15,66.33,3,11.88,0.0
7976,SJ-20785,Grand public,ES-2015-5093339,PRO-MA-10001509,Produits technologiques,7-10-15,11-10-15,366.75,3,73.35,0.0
7977,TL-20875,Grand public,IT-2015-2273520,FOU-CL-10000379,Fournitures de bureau,4-2-15,10-2-15,5.595,1,-2.71,0.5
7978,FA-14230,Entreprise,IT-2014-1584578,MOB-BI-10000110,Mobilier,29-1-14,2-2-14,515.61,6,-237.33,0.5
7979,FA-14230,Entreprise,IT-2014-1584578,FOU-ST-10002526,Fournitures de bureau,29-1-14,2-2-14,46.08,3,-38.79,0.5
7980,FA-14230,Entreprise,IT-2014-1584578,PRO-MA-10000998,Produits technologiques,29-1-14,2-2-14,181.35,3,-87.12,0.5
7981,FA-14230,Entreprise,IT-2014-1584578,PRO-AC-10004000,Produits technologiques,29-1-14,2-2-14,37.35,2,-35.91,0.5
7982,FA-14230,Entreprise,IT-2014-1584578,FOU-CL-10000379,Fournitures de bureau,29-1-14,2-2-14,27.975,5,-13.57,0.5
7983,NS-18265,Grand public,ES-2015-3413493,MOB-CH-10002029,Mobilier,26-6-15,2-7-15,297.0,4,38.52,0.0
7984,NS-18265,Grand public,ES-2015-3413493,FOU-ÉL-10000631,Fournitures de bureau,26-6-15,2-7-15,42.12,3,2.52,0.0
7985,GS-15040,Grand public,ES-2012-5796288,FOU-CL-10002766,Fournitures de bureau,22-9-12,27-9-12,65.1,5,20.1,0.0
7986,GS-15040,Grand public,ES-2012-5796288,FOU-ST-10004687,Fournitures de bureau,22-9-12,27-9-12,1240.974,7,137.84,0.1
7987,ST-20230,Entreprise,ES-2014-2847029,FOU-CL-10001465,Fournitures de bureau,13-11-14,18-11-14,77.49,7,23.94,0.0
7988,ST-20230,Entreprise,ES-2014-2847029,FOU-ST-10001410,Fournitures de bureau,13-11-14,18-11-14,29.7,3,-7.47,0.4
7989,ST-20230,Entreprise,ES-2014-2847029,MOB-CH-10004101,Mobilier,13-11-14,18-11-14,286.8,5,-172.2,0.6
7990,HD-15520,Grand public,ES-2014-1076268,FOU-CL-10000776,Fournitures de bureau,28-1-14,3-2-14,60.6,2,27.84,0.0
7991,HD-15520,Grand public,ES-2014-1076268,FOU-EN-10000375,Fournitures de bureau,28-1-14,3-2-14,77.16,4,4.56,0.0
7992,HP-15760,Petite et moyenne entreprise,ES-2015-1311351,FOU-AR-10004001,Fournitures de bureau,19-12-15,26-12-15,43.65,3,9.54,0.0
7993,HP-15760,Petite et moyenne entreprise,ES-2015-1311351,FOU-FO-10002858,Fournitures de bureau,19-12-15,26-12-15,47.82,2,10.5,0.0
7994,HP-15760,Petite et moyenne entreprise,ES-2015-1311351,FOU-ÉL-10003295,Fournitures de bureau,19-12-15,26-12-15,27.18,2,0.0,0.0
7995,PP-18895,Grand public,ES-2014-5434707,FOU-ÉT-10003631,Fournitures de bureau,14-8-14,20-8-14,26.55,3,12.15,0.0
7996,PP-18895,Grand public,ES-2014-5434707,FOU-PA-10003425,Fournitures de bureau,14-8-14,20-8-14,30.3,2,5.1,0.0
7997,OL-18370,Grand public,IT-2013-4913428,FOU-PA-10001710,Fournitures de bureau,21-8-13,25-8-13,29.79,2,-16.71,0.5
7998,AR-11200,Grand public,ES-2015-2172414,FOU-CL-10004744,Fournitures de bureau,5-4-15,11-4-15,25.23,1,-24.24,0.5
7999,XP-21835,Grand public,IT-2015-1036058,FOU-ST-10001172,Fournitures de bureau,11-9-15,16-9-15,342.792,3,-30.53,0.1
8000,DD-13615,Grand public,ES-2012-4946017,FOU-CL-10003055,Fournitures de bureau,4-11-12,4-11-12,79.92,6,32.76,0.0
8001,GM-15130,Grand public,ES-2012-2075610,MOB-CH-10002044,Mobilier,26-8-12,1-9-12,2472.93,6,604.35,0.1
8002,GM-15130,Grand public,ES-2012-2075610,FOU-ÉL-10000962,Fournitures de bureau,26-8-12,1-9-12,2223.99,5,321.24,0.1
8003,GM-15130,Grand public,ES-2012-2075610,FOU-ST-10003766,Fournitures de bureau,26-8-12,1-9-12,865.242,7,-96.14,0.1
8004,GM-15130,Grand public,ES-2012-2075610,FOU-ST-10003444,Fournitures de bureau,26-8-12,1-9-12,130.977,3,31.98,0.1
8005,AG-11125,Petite et moyenne entreprise,IT-2015-4973421,PRO-MA-10004377,Produits technologiques,31-10-15,2-11-15,221.454,2,-14.77,0.1
8006,AG-11125,Petite et moyenne entreprise,IT-2015-4973421,FOU-CL-10002471,Fournitures de bureau,31-10-15,2-11-15,64.8,6,-4.32,0.1
8007,AL-11275,Entreprise,ES-2012-4585835,MOB-CH-10004362,Mobilier,9-11-12,16-11-12,145.35,3,36.27,0.0
8008,AL-11275,Entreprise,ES-2012-4585835,FOU-ST-10000053,Fournitures de bureau,9-11-12,16-11-12,50.94,3,8.64,0.0
8009,AL-11275,Entreprise,ES-2012-4585835,FOU-PA-10003946,Fournitures de bureau,9-11-12,16-11-12,50.13,3,9.45,0.0
8010,AL-10480,Grand public,ES-2012-3002504,FOU-ST-10002196,Fournitures de bureau,8-12-12,8-12-12,134.61,1,63.24,0.0
8011,AL-10480,Grand public,ES-2012-3002504,PRO-PH-10001873,Produits technologiques,8-12-12,8-12-12,191.49,1,47.85,0.0
8012,CM-13015,Grand public,ES-2012-3158300,MOB-BI-10002861,Mobilier,21-3-12,23-3-12,287.94,2,20.1,0.0
8013,MM-17335,Petite et moyenne entreprise,ES-2014-3903130,FOU-ÉL-10000868,Fournitures de bureau,3-9-14,5-9-14,3155.544,7,34.94,0.1
8014,MM-17335,Petite et moyenne entreprise,ES-2014-3903130,FOU-ÉL-10003679,Fournitures de bureau,3-9-14,5-9-14,38.4,2,19.2,0.0
8015,LR-16510,Grand public,ES-2013-3267066,FOU-ÉL-10004563,Fournitures de bureau,20-6-13,25-6-13,163.56,2,57.24,0.0
8016,WV-21790,Grand public,ES-2014-1026422,FOU-ST-10001977,Fournitures de bureau,3-7-14,8-7-14,97.8,5,-139.5,0.6
8017,WV-21790,Grand public,ES-2014-1026422,PRO-AC-10001599,Produits technologiques,3-7-14,8-7-14,19.26,1,-11.97,0.5
8018,RL-19555,Grand public,ES-2015-1872792,PRO-TÉ-10004058,Produits technologiques,17-5-15,18-5-15,480.522,4,-28.28,0.15
8019,FD-14515,Grand public,ES-2014-4465613,FOU-PA-10002080,Fournitures de bureau,21-9-14,27-9-14,67.2,4,20.16,0.0
8020,FD-14515,Grand public,ES-2014-4465613,PRO-TÉ-10002441,Produits technologiques,21-9-14,27-9-14,365.55,5,43.8,0.0
8021,TD-21070,Grand public,ES-2012-2660418,FOU-ST-10002520,Fournitures de bureau,14-9-12,19-9-12,273.3,5,13.65,0.0
8022,AP-10045,Entreprise,ES-2012-2251272,FOU-AR-10004383,Fournitures de bureau,19-12-12,24-12-12,99.48,2,23.82,0.0
8023,AP-10045,Entreprise,ES-2012-2251272,FOU-ST-10002408,Fournitures de bureau,19-12-12,24-12-12,82.944,4,1.82,0.1
8024,GL-15400,Entreprise,ES-2015-2567540,FOU-AR-10004349,Fournitures de bureau,11-6-15,16-6-15,105.72,4,9.48,0.0
8025,GL-15400,Entreprise,ES-2015-2567540,FOU-CL-10003093,Fournitures de bureau,11-6-15,16-6-15,27.81,3,12.15,0.0
8026,GL-15400,Entreprise,ES-2015-2567540,FOU-ÉL-10003874,Fournitures de bureau,11-6-15,16-6-15,45.72,4,19.56,0.0
8027,GL-15400,Entreprise,ES-2015-2567540,FOU-EN-10000922,Fournitures de bureau,11-6-15,16-6-15,21.6,3,9.72,0.0
8028,GL-15400,Entreprise,ES-2015-2567540,FOU-PA-10004851,Fournitures de bureau,11-6-15,16-6-15,39.78,3,12.69,0.0
8029,MB-17125,Grand public,IT-2015-3178156,MOB-ME-10000084,Mobilier,6-11-15,11-11-15,538.755,7,-146.26,0.3
8030,AP-11440,Grand public,ES-2014-2356402,FOU-ÉL-10001831,Fournitures de bureau,31-7-14,3-8-14,41.13,3,7.74,0.0
8031,AL-10120,Petite et moyenne entreprise,ES-2014-5902450,PRO-PH-10003112,Produits technologiques,3-12-14,7-12-14,510.12,3,249.93,0.0
8032,AL-10120,Petite et moyenne entreprise,ES-2014-5902450,FOU-ST-10002518,Fournitures de bureau,3-12-14,7-12-14,51.03,3,23.94,0.0
8033,JL-16015,Grand public,ES-2012-3159486,FOU-AR-10000331,Fournitures de bureau,5-8-12,10-8-12,35.7,2,2.82,0.0
8034,QA-19435,Grand public,ES-2015-5977467,FOU-PA-10003185,Fournitures de bureau,13-4-15,16-4-15,21.09,1,10.32,0.0
8035,CB-13150,Entreprise,ES-2014-1948810,MOB-ME-10004896,Mobilier,25-12-14,27-12-14,17.46,1,8.37,0.0
8036,LL-16720,Grand public,ES-2014-1032140,FOU-AR-10004371,Fournitures de bureau,11-3-14,16-3-14,133.29,3,43.92,0.0
8037,LL-16720,Grand public,ES-2014-1032140,FOU-CL-10001959,Fournitures de bureau,11-3-14,16-3-14,295.8,10,50.1,0.0
8038,LL-16720,Grand public,ES-2014-1032140,PRO-TÉ-10003208,Produits technologiques,11-3-14,16-3-14,464.04,3,27.81,0.0
8039,TC-20890,Entreprise,ES-2015-1112955,FOU-CL-10004198,Fournitures de bureau,14-11-15,20-11-15,154.26,3,13.86,0.0
